pr_author_reviewer_race,pr_author_race,pr_reviewer_race,pr_notice_time,pr_review_time,pr_changed_files,pr_LOC,pr_review_commits,pr_review_comments,pr_commits,pr_same_ethnicity,repo_id,repo_stars,repo_create_time,repo_external_contribution,repo_team_size,user_followers,user_dev_time,user_experience,user_repo_experience,user_main_member,user_watched,user_succ_rate
API-White,API,White,0.0,1.0986122886681098,0.0,1.3862943611198906,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,4.6913478822291435,8.717808219178082,35.01,1.0,1,0,0.8283347614967153
API-API,API,API,5.1298987149230735,4.51085950651685,1.0986122886681098,5.043425116919247,0,0,1,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,4.382026634673881,8.515068493150684,7.01,3.0,0,0,0.7132667617689016
API-White,API,White,1.0986122886681098,4.248495242049359,2.0794415416798357,5.834810737062605,0,0,3,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,2.1972245773362196,4.50958904109589,18.009999999999998,4.0,0,1,0.832870627429206
API-API,API,API,3.332204510175204,4.770684624465665,0.0,2.4849066497880004,2,1,3,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,3.258096538021482,8.347945205479451,16.009999999999998,16.0,0,0,0.6870705808869457
White-White,White,White,1.791759469228055,2.6390573296152584,0.0,0.6931471805599453,0,0,1,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,2.3978952727983707,7.071232876712329,60,1.0,0,0,0.9881190448182567
White-API,White,API,0.0,4.007333185232471,0.6931471805599453,2.833213344056216,0,0,2,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,0.0,6.082191780821918,12.01,5.0,0,0,0.2497918401332223
White-API,White,API,5.1298987149230735,5.1298987149230735,1.9459101490553132,6.660575149839686,1,1,4,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,2.8903717578961645,9.728767123287671,8.01,2.0,0,0,0.4993757802746567
API-White,API,White,5.1298987149230735,0.6931471805599453,1.791759469228055,5.771441123130016,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,4.6913478822291435,8.717808219178082,35.01,1.0,1,0,0.8283347614967153
White-API,White,API,2.3978952727983707,4.23410650459726,1.0986122886681098,2.8903717578961645,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,5.272999558563747,6.063013698630137,33.01,0.0,0,1,0.8785216601029991
White-API,White,API,5.1298987149230735,3.295836866004329,0.0,0.6931471805599453,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,5.272999558563747,6.063013698630137,33.01,0.0,0,1,0.8785216601029991
White-API,White,API,1.9459101490553132,4.276666119016055,0.0,2.302585092994046,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,4.882801922586371,11.802739726027397,45.01,0.0,0,0,0.955343257053988
White-White,White,White,5.0369526024136295,3.295836866004329,0.0,1.791759469228055,1,0,1,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,5.272999558563747,6.063013698630137,33.01,0.0,0,1,0.8785216601029991
White-API,White,API,1.791759469228055,2.5649493574615367,0.6931471805599453,3.784189633918261,1,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,5.272999558563747,6.063013698630137,33.01,0.0,0,1,0.8785216601029991
API-API,API,API,1.3862943611198906,0.0,0.0,0.6931471805599453,0,0,1,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,0.0,6.742465753424658,0.01,0.0,0,0,0.0
API-API,API,API,0.0,3.4965075614664802,0.0,1.6094379124341003,0,0,1,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,3.044522437723423,2.926027397260274,3.01,0.0,0,0,0.33222591362126247
White-API,White,API,2.302585092994046,3.912023005428146,0.6931471805599453,1.9459101490553132,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,1.0986122886681098,7.764383561643836,15.01,3.0,0,0,0.46635576282478347
White-API,White,API,2.0794415416798357,4.804021044733257,0.0,0.0,0,1,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,3.4965075614664802,9.786301369863013,60,0.0,0,0,0.2784457663586888
White-API,White,API,5.1298987149230735,5.062595033026967,0.0,1.6094379124341003,4,1,5,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,0.0,2.797260273972603,1.01,0.0,0,0,0.9900990099009901
White-API,White,API,2.6390573296152584,3.044522437723423,0.6931471805599453,2.0794415416798357,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,0.6931471805599453,1.2931506849315069,3.01,0.0,0,0,0.9966777408637875
White-White,White,White,4.04305126783455,3.091042453358316,1.6094379124341003,5.736572297479192,0,0,1,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,0.0,6.082191780821918,12.01,5.0,0,0,0.2497918401332223
API-API,API,API,4.442651256490317,1.0986122886681098,1.0986122886681098,4.804021044733257,1,0,3,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,4.532599493153256,6.364383561643836,0.01,0.0,0,1,0.0
White-API,White,API,4.997212273764115,3.9318256327243257,1.791759469228055,5.147494476813453,1,1,2,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,4.844187086458591,8.353424657534246,15.01,12.0,0,1,0.5996002664890073
White-API,White,API,2.70805020110221,4.653960350157523,0.0,4.912654885736052,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,1.0986122886681098,7.764383561643836,15.01,3.0,0,0,0.46635576282478347
API-White,API,White,0.0,0.6931471805599453,0.6931471805599453,3.9318256327243257,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,4.6913478822291435,8.717808219178082,35.01,1.0,1,0,0.8283347614967153
White-API,White,API,2.70805020110221,2.6390573296152584,2.1972245773362196,3.7376696182833684,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,1.9459101490553132,6.145205479452055,15.01,0.0,0,0,0.7328447701532312
API-API,API,API,3.5553480614894135,2.4849066497880004,0.0,0.6931471805599453,0,0,1,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,1.9459101490553132,7.123287671232877,0.01,0.0,0,0,0.0
API-API,API,API,3.1354942159291497,1.6094379124341003,0.6931471805599453,3.1780538303479458,0,0,2,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,6.139884552226255,7.394520547945206,54.01,6.0,0,0,0.888724310312905
White-API,White,API,3.332204510175204,0.6931471805599453,0.0,1.6094379124341003,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,5.272999558563747,6.063013698630137,33.01,0.0,0,1,0.8785216601029991
White-API,White,API,3.871201010907891,3.1780538303479458,0.0,1.791759469228055,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,5.683579767338681,4.964383561643835,6.01,5.0,0,0,0.3327787021630616
White-API,White,API,3.58351893845611,3.091042453358316,0.0,1.0986122886681098,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,5.272999558563747,6.063013698630137,33.01,0.0,0,1,0.8785216601029991
API-White,API,White,0.6931471805599453,2.995732273553991,0.0,3.9318256327243257,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,2.302585092994046,3.43013698630137,49.01,11.0,0,1,0.9385839624566416
White-White,White,White,3.6109179126442243,5.1298987149230735,1.9459101490553132,5.560681631015528,1,0,1,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,0.0,6.082191780821918,12.01,5.0,0,0,0.2497918401332223
API-White,API,White,5.1298987149230735,3.1354942159291497,0.0,3.5553480614894135,1,0,2,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,2.302585092994046,3.43013698630137,49.01,11.0,0,1,0.9385839624566416
API-White,API,White,4.248495242049359,4.61512051684126,0.0,2.4849066497880004,1,0,2,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,1.791759469228055,2.9068493150684933,2.01,2.0,0,0,0.0
White-API,White,API,1.3862943611198906,1.791759469228055,0.6931471805599453,3.7376696182833684,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,0.0,6.082191780821918,12.01,5.0,0,0,0.2497918401332223
White-API,White,API,3.5263605246161616,2.302585092994046,0.0,1.791759469228055,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,1.0986122886681098,7.764383561643836,15.01,3.0,0,0,0.46635576282478347
White-API,White,API,3.4657359027997265,4.110873864173311,0.0,0.6931471805599453,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,2.772588722239781,2.717808219178082,16.009999999999998,2.0,0,1,0.43722673329169276
White-API,White,API,4.31748811353631,3.295836866004329,1.3862943611198906,7.313220387090301,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,2.9444389791664403,9.117808219178082,0.01,0.0,0,0,0.0
API-API,API,API,3.1354942159291497,3.4011973816621555,0.0,4.90527477843843,0,0,1,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,3.258096538021482,8.347945205479451,16.009999999999998,16.0,0,0,0.6870705808869457
API-API,API,API,2.6390573296152584,5.081404364984463,0.0,1.0986122886681098,0,0,1,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,5.081404364984463,6.5698630136986305,5.01,0.0,0,1,0.7984031936127745
API-API,API,API,5.1298987149230735,2.8903717578961645,0.0,1.3862943611198906,0,0,1,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,3.258096538021482,8.347945205479451,16.009999999999998,16.0,0,0,0.6870705808869457
API-API,API,API,1.791759469228055,3.828641396489095,2.6390573296152584,3.5263605246161616,0,0,1,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,4.634728988229636,9.567123287671233,5.01,0.0,0,0,0.0
White-API,White,API,0.6931471805599453,2.0794415416798357,0.0,0.6931471805599453,2,0,3,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,2.772588722239781,2.717808219178082,16.009999999999998,2.0,0,1,0.43722673329169276
API-API,API,API,1.9459101490553132,2.9444389791664403,0.0,0.0,0,0,1,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,2.302585092994046,3.43013698630137,49.01,11.0,0,1,0.9385839624566416
White-White,White,White,5.1298987149230735,5.0238805208462765,1.9459101490553132,6.300785794663244,3,0,5,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,0.0,6.082191780821918,12.01,5.0,0,0,0.2497918401332223
API-White,API,White,0.0,0.6931471805599453,0.6931471805599453,3.295836866004329,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,4.6913478822291435,8.717808219178082,35.01,1.0,1,0,0.8283347614967153
White-API,White,API,0.0,3.091042453358316,0.0,0.6931471805599453,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,1.3862943611198906,10.605479452054794,3.01,1.0,0,0,0.6644518272425249
White-White,White,White,3.1354942159291497,2.0794415416798357,0.0,2.4849066497880004,0,0,1,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,4.624972813284271,0.7041095890410959,9.01,0.0,0,1,0.9988901220865705
API-White,API,White,1.6094379124341003,3.7612001156935624,0.0,1.0986122886681098,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,6.139884552226255,7.394520547945206,54.01,6.0,0,0,0.888724310312905
White-API,White,API,0.6931471805599453,3.5553480614894135,0.0,0.6931471805599453,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,7.684783943522785,11.668493150684931,6.01,0.0,0,1,0.9983361064891847
API-White,API,White,4.859812404361672,3.784189633918261,0.0,2.0794415416798357,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,6.139884552226255,7.394520547945206,54.01,6.0,0,0,0.888724310312905
White-API,White,API,0.0,2.70805020110221,0.0,0.6931471805599453,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,0.0,1.167123287671233,32.01,0.0,0,1,0.9059668853483287
White-API,White,API,2.4849066497880004,4.204692619390966,1.0986122886681098,2.70805020110221,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,4.060443010546419,5.419178082191781,21.009999999999998,0.0,0,1,0.3807710613993337
White-API,White,API,5.1298987149230735,4.48863636973214,1.0986122886681098,6.003887067106539,1,1,3,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,4.844187086458591,8.353424657534246,15.01,12.0,0,1,0.5996002664890073
White-API,White,API,2.4849066497880004,1.3862943611198906,2.1972245773362196,5.262690188904886,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,0.6931471805599453,1.8383561643835618,0.01,0.0,0,0,0.0
White-White,White,White,5.1298987149230735,3.2188758248682006,0.6931471805599453,3.4657359027997265,4,0,7,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,0.6931471805599453,8.506849315068493,0.01,0.0,0,0,0.0
API-API,API,API,5.1298987149230735,3.4011973816621555,0.6931471805599453,2.8903717578961645,0,0,2,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,0.6931471805599453,1.180821917808219,0.01,0.0,0,0,0.0
White-API,White,API,0.0,3.4011973816621555,0.0,0.6931471805599453,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,1.3862943611198906,10.605479452054794,3.01,1.0,0,0,0.6644518272425249
White-API,White,API,5.1298987149230735,4.343805421853684,0.0,2.302585092994046,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,6.059123195581797,9.375342465753425,0.01,0.0,0,1,0.0
White-API,White,API,1.0986122886681098,4.77912349311153,0.0,5.030437921392435,0,1,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,4.6913478822291435,6.47945205479452,11.01,10.0,0,0,0.36330608537693004
API-API,API,API,5.1298987149230735,3.9318256327243257,0.0,0.6931471805599453,0,0,1,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,2.1972245773362196,5.52054794520548,5.01,0.0,0,0,0.0
White-White,White,White,0.6931471805599453,2.995732273553991,3.4011973816621555,5.5053315359323625,0,0,1,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,5.147494476813453,3.83013698630137,25.009999999999998,11.0,0,0,0.8796481407437026
White-API,White,API,5.1298987149230735,4.955827057601261,0.6931471805599453,3.091042453358316,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,2.772588722239781,8.10958904109589,0.01,0.0,0,0,0.0
White-API,White,API,1.9459101490553132,3.044522437723423,0.0,1.6094379124341003,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,1.0986122886681098,7.764383561643836,15.01,3.0,0,0,0.46635576282478347
White-API,White,API,3.091042453358316,5.1298987149230735,3.4011973816621555,7.313220387090301,1,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,4.382026634673881,10.197260273972603,13.01,0.0,0,0,0.15372790161414296
White-API,White,API,3.044522437723423,1.0986122886681098,0.0,4.672828834461906,0,0,2,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,1.3862943611198906,10.605479452054794,3.01,1.0,0,0,0.6644518272425249
White-API,White,API,5.1298987149230735,3.9318256327243257,2.1972245773362196,4.897839799950911,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,1.0986122886681098,1.1397260273972603,0.01,0.0,0,0,0.0
API-White,API,White,0.0,2.772588722239781,1.0986122886681098,3.044522437723423,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,4.6913478822291435,8.717808219178082,35.01,1.0,1,0,0.8283347614967153
API-API,API,API,1.9459101490553132,2.5649493574615367,0.0,1.0986122886681098,0,0,1,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,1.6094379124341003,7.863013698630137,0.01,0.0,0,0,0.0
API-API,API,API,5.030437921392435,4.564348191467836,0.6931471805599453,4.584967478670572,2,1,3,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,4.382026634673881,8.515068493150684,7.01,3.0,0,0,0.7132667617689016
White-API,White,API,4.584967478670572,5.1298987149230735,0.6931471805599453,1.3862943611198906,0,1,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,5.814130531825066,11.556164383561644,14.01,14.0,0,0,0.6423982869379015
API-API,API,API,3.784189633918261,5.1298987149230735,0.0,3.784189633918261,2,0,3,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,1.791759469228055,6.561643835616438,2.01,0.0,0,0,0.9950248756218907
White-API,White,API,5.1298987149230735,0.6931471805599453,1.3862943611198906,4.07753744390572,2,0,5,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,0.6931471805599453,1.8383561643835618,0.01,0.0,0,0,0.0
White-API,White,API,5.1298987149230735,4.574710978503383,0.0,2.6390573296152584,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,2.4849066497880004,3.712328767123288,20.009999999999998,0.0,0,0,0.9495252373813095
White-API,White,API,2.5649493574615367,2.5649493574615367,0.0,2.6390573296152584,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,1.0986122886681098,7.764383561643836,15.01,3.0,0,0,0.46635576282478347
White-API,White,API,5.1298987149230735,3.2188758248682006,0.0,3.044522437723423,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,1.9459101490553132,7.821917808219178,4.01,4.0,0,1,0.24937655860349128
White-API,White,API,1.6094379124341003,4.543294782270004,0.0,0.6931471805599453,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,1.0986122886681098,7.764383561643836,15.01,3.0,0,0,0.46635576282478347
API-White,API,White,4.48863636973214,2.4849066497880004,0.0,2.0794415416798357,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,6.139884552226255,7.394520547945206,54.01,6.0,0,0,0.888724310312905
White-API,White,API,0.6931471805599453,2.995732273553991,0.0,0.6931471805599453,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,7.684783943522785,11.668493150684931,6.01,0.0,0,1,0.9983361064891847
API-API,API,API,3.58351893845611,4.143134726391533,0.6931471805599453,1.9459101490553132,0,0,1,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,0.0,1.2356164383561643,2.01,0.0,0,0,0.0
White-API,White,API,5.1298987149230735,4.394449154672439,1.0986122886681098,3.044522437723423,1,1,4,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,4.060443010546419,5.419178082191781,21.009999999999998,0.0,0,1,0.3807710613993337
White-API,White,API,2.1972245773362196,3.6375861597263857,1.0986122886681098,5.375278407684165,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,1.0986122886681098,7.764383561643836,15.01,3.0,0,0,0.46635576282478347
API-API,API,API,1.0986122886681098,2.70805020110221,0.0,0.0,0,0,1,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,1.6094379124341003,7.863013698630137,0.01,0.0,0,0,0.0
API-API,API,API,2.772588722239781,2.833213344056216,0.6931471805599453,1.3862943611198906,0,0,1,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,1.6094379124341003,7.863013698630137,0.01,0.0,0,0,0.0
White-API,White,API,4.418840607796598,3.9889840465642745,0.0,3.58351893845611,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,2.9444389791664403,9.117808219178082,0.01,0.0,0,0,0.0
White-API,White,API,5.1298987149230735,4.7535901911063645,0.6931471805599453,2.302585092994046,0,1,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,5.683579767338681,4.964383561643835,6.01,5.0,0,0,0.3327787021630616
White-API,White,API,5.1298987149230735,1.3862943611198906,0.6931471805599453,3.6635616461296463,2,0,4,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,0.6931471805599453,1.8383561643835618,0.01,0.0,0,0,0.0
API-API,API,API,3.828641396489095,3.258096538021482,0.0,1.3862943611198906,0,0,1,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,1.6094379124341003,4.298630136986302,2.01,2.0,0,0,0.49751243781094534
White-White,White,White,0.0,1.9459101490553132,0.6931471805599453,1.3862943611198906,0,0,1,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,4.248495242049359,5.6219178082191785,14.01,14.0,1,0,0.9992862241256246
API-API,API,API,3.9318256327243257,3.8501476017100584,0.0,2.70805020110221,0,0,1,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,0.6931471805599453,4.112328767123287,1.01,1.0,0,0,0.9900990099009901
API-White,API,White,2.4849066497880004,1.791759469228055,0.0,3.4339872044851463,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,3.044522437723423,6.235616438356164,0.01,0.0,1,0,0.0
API-API,API,API,5.1298987149230735,3.784189633918261,0.0,0.6931471805599453,0,0,1,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,1.0986122886681098,1.2986301369863014,0.01,0.0,0,1,0.0
API-API,API,API,4.143134726391533,4.605170185988092,1.0986122886681098,3.258096538021482,0,0,2,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,4.74493212836325,3.2273972602739724,9.01,0.0,0,1,0.9988901220865705
API-API,API,API,4.1588830833596715,4.574710978503383,1.0986122886681098,3.367295829986474,0,0,1,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,4.74493212836325,3.2273972602739724,9.01,0.0,0,1,0.9988901220865705
White-API,White,API,5.1298987149230735,4.382026634673881,0.6931471805599453,4.23410650459726,1,0,3,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,0.6931471805599453,1.8383561643835618,0.01,0.0,0,0,0.0
White-API,White,API,2.302585092994046,4.174387269895637,0.0,1.3862943611198906,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,1.0986122886681098,7.764383561643836,15.01,3.0,0,0,0.46635576282478347
API-White,API,White,0.6931471805599453,2.3978952727983707,0.0,2.4849066497880004,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,2.302585092994046,3.43013698630137,49.01,11.0,0,1,0.9385839624566416
White-API,White,API,0.0,3.2188758248682006,1.791759469228055,4.9344739331306915,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,1.9459101490553132,6.145205479452055,15.01,0.0,0,0,0.7328447701532312
White-API,White,API,1.791759469228055,1.0986122886681098,0.6931471805599453,5.814130531825066,0,0,3,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,4.844187086458591,8.353424657534246,15.01,12.0,0,1,0.5996002664890073
White-White,White,White,4.330733340286331,1.9459101490553132,1.0986122886681098,4.804021044733257,0,0,2,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,3.1354942159291497,11.126027397260273,48.01,0.0,0,0,0.41657987919183503
White-API,White,API,2.3978952727983707,2.0794415416798357,1.0986122886681098,5.049856007249537,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,1.0986122886681098,7.764383561643836,15.01,3.0,0,0,0.46635576282478347
White-API,White,API,5.1298987149230735,3.4339872044851463,0.0,0.6931471805599453,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,2.302585092994046,5.531506849315068,1.01,0.0,0,1,0.9900990099009901
API-API,API,API,4.867534450455582,4.727387818712341,1.9459101490553132,5.342334251964811,0,0,1,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,2.833213344056216,5.4301369863013695,26.009999999999998,0.0,0,1,0.46136101499423304
White-API,White,API,4.23410650459726,2.302585092994046,0.6931471805599453,5.062595033026967,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,5.272999558563747,6.063013698630137,33.01,0.0,0,1,0.8785216601029991
White-API,White,API,4.465908118654584,3.4339872044851463,0.0,2.772588722239781,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,3.1780538303479458,8.336986301369864,1.01,0.0,0,0,0.9900990099009901
White-API,White,API,2.302585092994046,1.9459101490553132,0.0,1.791759469228055,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,2.9444389791664403,8.449315068493151,3.01,0.0,0,0,0.0
White-API,White,API,2.302585092994046,2.0794415416798357,0.0,0.0,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,2.9444389791664403,8.449315068493151,3.01,0.0,0,0,0.0
White-API,White,API,1.3862943611198906,2.5649493574615367,1.6094379124341003,4.8283137373023015,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,2.0794415416798357,4.5698630136986305,5.01,4.0,0,0,0.1996007984031936
White-White,White,White,4.770684624465665,3.1354942159291497,0.0,0.6931471805599453,0,0,1,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,1.6094379124341003,9.463013698630137,0.01,0.0,0,0,0.0
White-API,White,API,1.0986122886681098,2.3978952727983707,0.6931471805599453,3.258096538021482,1,0,2,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,1.9459101490553132,5.761643835616439,4.01,1.0,0,0,0.49875311720698257
White-API,White,API,2.302585092994046,3.8066624897703196,0.6931471805599453,4.812184355372417,2,0,3,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,1.9459101490553132,5.761643835616439,4.01,1.0,0,0,0.49875311720698257
API-API,API,API,5.1298987149230735,2.772588722239781,0.0,3.1354942159291497,0,0,1,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,5.605802066295998,11.824657534246576,2.01,2.0,0,1,0.0
White-API,White,API,5.1298987149230735,5.1298987149230735,1.9459101490553132,3.4011973816621555,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,5.272999558563747,6.063013698630137,33.01,0.0,0,1,0.8785216601029991
White-API,White,API,2.4849066497880004,4.499809670330265,0.0,3.295836866004329,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,5.272999558563747,6.063013698630137,33.01,0.0,0,1,0.8785216601029991
White-API,White,API,0.0,2.995732273553991,0.0,2.0794415416798357,0,0,1,0,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,1.6094379124341003,7.389041095890411,24.009999999999998,1.0,0,0,0.7496876301541026
API-API,API,API,5.1298987149230735,2.9444389791664403,1.0986122886681098,1.0986122886681098,1,0,2,1,5,11.96912170948475,5.736986301369863,0.8485211425753298,5.937536205082426,4.382026634673881,8.515068493150684,7.01,3.0,0,0,0.7132667617689016
